 @relation BaseImagens

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute x101 numeric
@attribute x102 numeric
@attribute x103 numeric
@attribute x104 numeric
@attribute x105 numeric
@attribute x106 numeric
@attribute x107 numeric
@attribute x108 numeric
@attribute x109 numeric
@attribute x110 numeric
@attribute x111 numeric
@attribute x112 numeric
@attribute x113 numeric
@attribute x114 numeric
@attribute x115 numeric
@attribute x116 numeric
@attribute x117 numeric
@attribute x118 numeric
@attribute x119 numeric
@attribute x120 numeric
@attribute x121 numeric
@attribute x122 numeric
@attribute x123 numeric
@attribute x124 numeric
@attribute x125 numeric
@attribute x126 numeric
@attribute x127 numeric
@attribute x128 numeric
@attribute x129 numeric
@attribute x130 numeric
@attribute x131 numeric
@attribute x132 numeric
@attribute x133 numeric
@attribute x134 numeric
@attribute x135 numeric
@attribute x136 numeric
@attribute x137 numeric
@attribute x138 numeric
@attribute x139 numeric
@attribute x140 numeric
@attribute x141 numeric
@attribute x142 numeric
@attribute x143 numeric
@attribute x144 numeric
@attribute x145 numeric
@attribute x146 numeric
@attribute x147 numeric
@attribute x148 numeric
@attribute x149 numeric
@attribute x150 numeric
@attribute x151 numeric
@attribute x152 numeric
@attribute x153 numeric
@attribute x154 numeric
@attribute x155 numeric
@attribute x156 numeric
@attribute x157 numeric
@attribute x158 numeric
@attribute x159 numeric
@attribute x160 numeric
@attribute x161 numeric
@attribute x162 numeric
@attribute x163 numeric
@attribute x164 numeric
@attribute x165 numeric
@attribute x166 numeric
@attribute x167 numeric
@attribute x168 numeric

Cisto_T1_1.jpg,cisto

@attribute class {Cisto,Lesao_Benigna,Lesao_Maligna,Sem_Lesao}
@data
 0.58168, 0.02394, 0.98722, 0.62687, 0.88870, 0.68517, 0.71414, 0.27139, 0.25458, 0.02444, 0.13275, 0.12652, 0.22586, 0.58302, 0.02716, 0.99176, 0.62687, 0.89018, 0.68519, 0.72304, 0.27071, 0.24953, 0.02767, 0.12013, 0.13105, 0.26292, 0.58214, 0.03168, 0.99058, 0.62684, 0.85678, 0.68608, 0.71655, 0.27419, 0.25792, 0.03291, 0.16152, 0.14628, 0.25759, 0.58552, 0.02744, 0.99149, 0.62681, 0.86206, 0.68698, 0.72250, 0.26987, 0.25050, 0.02799, 0.15998, 0.13226, 0.26894, 0.95427, 0.50364, 0.79153, 0.35142, 0.75631, 0.38209, 0.56477, 0.44980, 0.34491, 0.42571, 0.59003, 0.75441, 0.66605, 0.60999, 0.56617, 0.46289, 0.15544, 0.06008, 0.03531, 0.05038, 0.21536, 0.83331, 0.74050, 0.61013, 0.65226, 0.55194, 0.37095, 0.66579, 0.71218, 0.65048, 0.64341, 0.74763, 0.85732, 0.14490, 0.71483, 0.08782, 0.88988, 0.16588, 0.25813, 0.16592, 0.15319, 0.15614, 0.17240, 0.34596, 0.57905, 0.84608, 0.13278, 0.86619, 0.08781, 0.86265, 0.16674, 0.25577, 0.17932, 0.16482, 0.14485, 0.21619, 0.40304, 0.65512, 0.84487, 0.16085, 0.70809, 0.08780, 0.82249, 0.16749, 0.23834, 0.17752, 0.17519, 0.19581, 0.25544, 0.44715, 0.63353, 0.84178, 0.15702, 0.75052, 0.08782, 0.84023, 0.16631, 0.25184, 0.18417, 0.17126, 0.16545, 0.25157, 0.40008, 0.66540, 0.09604, 0.50055, 0.33835, 0.37538, 0.27238, 0.16389, 0.29381, 0.44182, 0.06673, 0.22827, 0.72878, 0.01961, 0.27845, 0.52375, 0.92372, 0.52705, 0.03588, 0.16405, 0.48380, 0.87055, 0.89341, 0.11064, 0.08979, 0.40990, 0.48544, 0.15596, 0.17946, 0.32629, 0.49015, 0.13810, 0.24054, 0.27238,Lesao_Benigna
 0.47525, 0.44021, 0.67219, 0.67799, 0.64343, 0.74373, 0.60004, 0.44585, 0.44723, 0.44927, 0.39838, 0.32039, 0.46433, 0.47262, 0.51032, 0.67395, 0.67799, 0.65445, 0.74369, 0.59697, 0.44500, 0.44427, 0.52291, 0.37150, 0.32914, 0.53228, 0.47855, 0.56526, 0.68981, 0.67799, 0.68344, 0.74368, 0.59701, 0.43373, 0.43373, 0.57534, 0.33054, 0.32282, 0.47540, 0.47414, 0.51112, 0.66925, 0.67799, 0.63846, 0.74367, 0.59718, 0.44185, 0.44090, 0.52432, 0.39140, 0.32940, 0.53228, 0.93523, 0.65328, 0.89647, 0.14113, 0.81470, 0.34077, 0.78591, 0.32100, 0.51699, 0.16165, 0.36039, 0.36694, 0.70189, 0.48397, 0.72335, 0.16346, 0.47858, 0.27416, 0.35936, 0.13259, 0.68658, 0.83774, 0.43573, 0.76681, 0.63188, 0.51599, 0.76659, 0.09683, 0.87254, 0.35045, 0.36162, 0.13254, 0.77916, 0.44539, 0.45613, 0.24708, 0.82773, 0.41199, 0.54998, 0.25456, 0.22730, 0.48104, 0.25280, 0.21787, 0.66120, 0.76347, 0.40724, 0.68719, 0.24707, 0.78686, 0.41272, 0.54626, 0.27724, 0.24111, 0.43618, 0.30719, 0.25682, 0.73821, 0.77672, 0.39179, 0.70274, 0.24708, 0.80519, 0.41268, 0.53662, 0.25444, 0.23718, 0.43609, 0.26992, 0.23959, 0.67277, 0.76089, 0.41994, 0.61033, 0.24707, 0.77201, 0.41294, 0.54646, 0.28020, 0.24624, 0.44649, 0.32964, 0.24232, 0.74147, 0.00000, 0.47211, 0.47218, 0.20379, 0.16207, 0.45788, 0.35342, 0.15943, 0.30181, 0.16445, 0.90131, 0.54608, 0.08432, 0.15202, 0.52384, 0.56334, 0.09274, 0.47456, 0.36697, 0.63279, 0.41323, 0.30107, 0.38790, 0.39338, 0.80831, 0.50937, 0.25560, 0.02327, 0.26580, 0.17207, 0.53620, 0.37079,Lesao_Benigna
 0.62792, 0.45110, 0.62845, 0.83499, 0.71731, 0.86014, 0.51739, 0.33293, 0.32837, 0.46185, 0.30699, 0.33455, 0.29575, 0.62228, 0.54627, 0.61176, 0.83498, 0.70415, 0.86029, 0.51125, 0.33703, 0.33326, 0.56129, 0.30311, 0.35881, 0.36817, 0.63058, 0.61087, 0.62662, 0.83502, 0.73243, 0.85934, 0.51159, 0.32489, 0.32311, 0.62283, 0.26172, 0.35765, 0.31220, 0.61824, 0.55113, 0.60278, 0.83506, 0.66869, 0.85838, 0.51019, 0.34172, 0.33903, 0.56632, 0.34640, 0.36889, 0.38330, 0.89812, 0.82110, 0.67565, 0.29673, 0.65439, 0.42005, 0.68515, 0.07935, 0.27184, 0.37661, 0.17750, 0.50835, 0.74561, 0.57650, 0.65547, 0.57530, 0.30120, 0.29983, 0.51632, 0.37253, 0.48493, 0.76446, 0.49395, 0.76991, 0.51614, 0.85987, 0.46614, 0.38988, 0.55833, 0.31113, 0.48041, 0.45735, 0.85882, 0.37408, 0.48927, 0.17156, 0.90685, 0.33322, 0.47127, 0.17422, 0.15107, 0.41198, 0.13103, 0.14481, 0.47772, 0.84927, 0.35828, 0.65524, 0.17156, 0.85995, 0.33358, 0.46290, 0.19092, 0.16897, 0.39353, 0.19445, 0.21809, 0.58190, 0.85488, 0.36450, 0.61169, 0.17156, 0.87476, 0.33379, 0.45160, 0.17490, 0.16646, 0.41551, 0.16652, 0.21515, 0.51797, 0.83967, 0.40042, 0.51313, 0.17156, 0.83196, 0.33415, 0.45584, 0.20113, 0.17974, 0.43327, 0.23534, 0.23132, 0.60702, 0.05515, 0.22397, 0.41133, 0.53595, 0.14038, 0.54888, 0.61786, 0.14667, 0.19408, 0.36954, 0.50532, 0.45232, 0.05597, 0.10394, 0.08272, 0.36574, 0.33517, 0.19151, 0.56041, 0.33330, 0.38347, 0.32436, 0.30208, 0.42514, 0.35193, 0.40169, 0.33227, 0.07546, 0.59796, 0.10502, 0.49757, 0.29237,Lesao_Benigna
 0.50649, 0.50127, 0.64168, 0.70949, 0.66509, 0.75098, 0.63436, 0.43693, 0.43220, 0.51200, 0.36272, 0.33410, 0.42696, 0.50265, 0.60906, 0.62646, 0.70949, 0.64863, 0.75100, 0.62869, 0.43875, 0.43324, 0.62360, 0.35827, 0.35055, 0.50227, 0.50927, 0.66543, 0.64958, 0.70951, 0.67210, 0.75054, 0.62905, 0.42827, 0.42526, 0.67650, 0.32607, 0.35145, 0.44864, 0.50049, 0.62008, 0.61400, 0.70953, 0.61200, 0.75009, 0.62663, 0.44119, 0.43676, 0.63479, 0.40041, 0.35955, 0.51391, 0.92975, 0.69752, 0.82341, 0.04519, 0.93452, 0.45663, 0.84130, 0.37208, 0.20850, 0.25137, 0.38102, 0.28983, 0.68946, 0.54210, 0.80151, 0.11122, 0.43044, 0.46874, 0.70198, 0.60289, 0.60254, 0.72027, 0.40432, 0.79928, 0.41304, 0.51129, 0.51785, 0.08581, 0.72252, 0.14203, 0.43443, 0.40583, 0.80955, 0.42897, 0.45399, 0.22097, 0.86595, 0.39612, 0.52287, 0.22692, 0.20383, 0.46772, 0.19114, 0.18478, 0.61472, 0.79594, 0.42593, 0.58883, 0.22097, 0.80559, 0.39678, 0.51024, 0.24971, 0.22555, 0.45841, 0.26926, 0.25567, 0.71554, 0.79968, 0.44114, 0.52849, 0.22097, 0.79924, 0.39684, 0.49933, 0.23616, 0.22903, 0.48595, 0.26421, 0.27153, 0.66791, 0.78678, 0.46323, 0.46630, 0.22096, 0.77770, 0.39726, 0.50435, 0.25871, 0.23556, 0.49307, 0.30867, 0.26324, 0.73050, 0.09173, 0.31572, 0.56796, 0.68759, 0.11870, 0.70496, 0.75329, 0.05369, 0.38336, 0.28749, 0.69774, 0.35391, 0.13524, 0.18919, 0.23123, 0.46569, 0.31124, 0.56854, 0.37265, 0.59315, 0.20147, 0.44952, 0.52614, 0.32031, 0.56668, 0.33847, 0.36486, 0.04629, 0.61572, 0.09391, 0.45022, 0.34186,Lesao_Benigna
 0.33438, 0.66215, 0.56316, 0.43507, 0.57121, 0.54057, 0.70531, 0.47728, 0.46591, 0.67308, 0.43754, 0.32994, 0.88531, 0.33289, 0.72719, 0.58935, 0.43506, 0.56957, 0.54071, 0.70014, 0.48268, 0.46636, 0.74050, 0.42612, 0.37221, 0.91607, 0.33887, 0.77284, 0.62611, 0.43507, 0.58179, 0.54048, 0.70248, 0.47221, 0.45964, 0.78202, 0.41218, 0.35583, 0.89908, 0.33225, 0.73836, 0.57721, 0.43508, 0.54687, 0.54025, 0.69879, 0.48357, 0.46695, 0.75222, 0.45156, 0.37753, 0.91738, 0.81153, 0.42836, 0.69057, 0.27603, 0.71042, 0.35701, 0.54722, 0.40002, 0.19981, 0.31370, 0.20063, 0.52492, 0.55041, 0.48741, 0.46451, 0.26232, 0.25502, 0.27227, 0.19727, 0.30442, 0.48455, 0.63746, 0.37395, 0.55578, 0.28863, 0.54154, 0.19867, 0.68296, 0.36449, 0.34625, 0.26037, 0.44358, 0.73144, 0.39855, 0.50863, 0.30511, 0.82846, 0.42144, 0.52960, 0.28784, 0.25845, 0.43231, 0.24295, 0.21123, 0.71801, 0.71740, 0.34072, 0.80904, 0.30511, 0.78181, 0.42216, 0.53361, 0.30900, 0.27697, 0.36609, 0.30483, 0.24157, 0.79681, 0.72599, 0.34518, 0.77290, 0.30511, 0.78223, 0.42231, 0.51696, 0.29317, 0.27898, 0.38785, 0.29602, 0.25135, 0.74758, 0.71058, 0.36630, 0.69236, 0.30510, 0.75822, 0.42269, 0.53092, 0.31526, 0.28522, 0.38894, 0.33798, 0.23933, 0.80405, 0.18051, 0.42363, 0.40834, 0.64425, 0.45528, 0.50635, 0.57856, 0.50946, 0.32716, 0.29744, 0.39946, 0.62358, 0.07419, 0.03693, 0.09230, 0.39454, 0.32908, 0.16804, 0.48047, 0.36282, 0.66880, 0.43167, 0.20148, 0.47952, 0.46598, 0.59396, 0.02697, 0.20615, 0.22709, 0.29865, 0.68196, 0.35325,Lesao_Benigna
 0.39010, 0.73265, 0.49001, 0.40896, 0.54489, 0.52281, 0.65240, 0.46217, 0.45596, 0.74346, 0.45430, 0.44661, 0.92744, 0.39033, 0.79477, 0.52514, 0.40896, 0.56117, 0.52291, 0.64555, 0.46304, 0.45203, 0.80814, 0.42314, 0.48059, 0.94701, 0.39578, 0.80764, 0.58673, 0.40896, 0.58818, 0.52287, 0.65076, 0.45277, 0.44407, 0.81708, 0.39875, 0.47485, 0.93468, 0.38979, 0.80204, 0.51441, 0.40896, 0.53981, 0.52283, 0.64476, 0.46326, 0.45154, 0.81596, 0.44715, 0.48596, 0.94710, 0.70776, 0.53157, 0.44526, 0.16556, 0.60599, 0.50961, 0.67893, 0.34202, 0.01151, 0.28615, 0.40261, 0.80753, 0.55248, 0.51826, 0.45278, 0.54272, 0.12440, 0.54481, 0.24839, 0.48267, 0.61647, 0.40536, 0.22010, 0.60690, 0.29698, 0.97232, 0.01714, 0.42599, 0.16956, 0.38474, 0.40572, 0.82591, 0.82230, 0.43335, 0.49082, 0.29950, 0.89430, 0.39414, 0.56691, 0.19052, 0.16577, 0.47821, 0.14137, 0.03614, 0.44088, 0.81854, 0.34649, 0.85907, 0.29949, 0.86817, 0.39480, 0.57723, 0.20131, 0.17546, 0.38511, 0.17353, 0.04436, 0.52106, 0.82056, 0.33380, 0.86607, 0.29949, 0.87434, 0.39481, 0.56099, 0.18975, 0.17655, 0.38585, 0.16496, 0.05749, 0.46321, 0.81133, 0.37417, 0.73256, 0.29949, 0.84946, 0.39522, 0.57407, 0.20781, 0.18297, 0.41031, 0.20008, 0.03848, 0.53835, 0.24194, 0.33587, 0.48585, 0.79842, 0.34472, 0.60321, 0.69324, 0.37952, 0.15679, 0.50675, 0.36479, 0.52822, 0.07953, 0.15686, 0.18929, 0.36669, 0.56691, 0.12501, 0.71271, 0.17477, 0.66013, 0.55634, 0.19280, 0.69623, 0.28001, 0.48475, 0.56549, 0.13855, 0.67906, 0.32851, 0.61175, 0.19008,Lesao_Benigna
 0.10220, 0.57761, 0.54910, 0.23080, 0.33938, 0.31633, 0.55652, 0.80104, 0.78761, 0.58090, 0.69964, 0.79006, 0.99829, 0.10726, 0.65745, 0.55805, 0.23080, 0.38394, 0.31638, 0.55001, 0.79032, 0.76860, 0.66209, 0.64495, 0.79554, 0.99904, 0.11174, 0.62851, 0.63805, 0.23082, 0.48693, 0.31546, 0.55671, 0.77271, 0.75032, 0.63380, 0.54789, 0.81171, 0.99842, 0.10762, 0.67325, 0.54263, 0.23085, 0.35385, 0.31454, 0.55111, 0.78878, 0.76632, 0.67801, 0.67479, 0.81405, 0.99910, 0.72213, 0.59344, 0.39153, 0.18318, 0.46578, 0.65415, 0.78429, 0.56818, 0.16530, 0.08819, 0.22592, 0.49072, 0.33137, 0.33348, 0.37104, 0.19440, 0.18335, 0.32264, 0.58926, 0.24634, 0.47493, 0.40854, 0.21173, 0.34555, 0.28641, 0.19244, 0.17801, 0.19125, 0.15978, 0.12186, 0.14475, 0.39008, 0.57809, 0.63904, 0.22421, 0.47799, 0.70038, 0.53907, 0.59523, 0.42183, 0.37920, 0.67606, 0.40542, 0.34636, 0.88017, 0.56651, 0.48626, 0.61900, 0.47799, 0.68511, 0.53956, 0.60414, 0.43471, 0.38469, 0.50939, 0.42311, 0.32941, 0.91357, 0.58594, 0.39006, 0.81847, 0.47799, 0.72618, 0.53965, 0.60932, 0.40800, 0.37464, 0.42963, 0.35843, 0.28172, 0.86443, 0.55991, 0.51573, 0.51169, 0.47798, 0.65767, 0.54009, 0.60035, 0.44143, 0.39413, 0.53647, 0.45980, 0.32977, 0.91692, 0.28897, 0.49659, 0.62884, 0.61950, 0.46287, 0.65080, 0.46704, 0.40599, 0.28244, 0.51871, 0.34654, 0.65187, 0.03355, 0.21058, 0.13996, 0.58683, 0.36325, 0.31771, 0.46163, 0.58669, 0.49850, 0.53096, 0.32711, 0.53975, 0.53169, 0.69312, 0.47223, 0.09219, 0.23640, 0.36802, 0.53320, 0.64324,Lesao_Benigna
 0.21234, 0.72616, 0.47424, 0.42952, 0.44240, 0.53388, 0.61671, 0.67755, 0.66699, 0.73388, 0.58460, 0.46680, 0.96158, 0.21356, 0.79467, 0.50521, 0.42951, 0.45127, 0.53399, 0.60877, 0.67763, 0.65939, 0.80335, 0.55961, 0.48785, 0.97510, 0.21788, 0.78698, 0.58021, 0.42952, 0.50135, 0.53362, 0.61498, 0.66618, 0.64945, 0.79363, 0.51012, 0.48256, 0.96603, 0.21474, 0.79288, 0.49974, 0.42954, 0.44320, 0.53324, 0.60831, 0.67486, 0.65468, 0.80258, 0.56914, 0.49021, 0.97491, 0.79314, 0.55391, 0.54144, 0.02359, 0.69772, 0.58379, 0.87969, 0.14353, 0.11401, 0.07903, 0.07388, 0.00000, 0.53410, 0.56497, 0.44940, 0.02587, 0.56958, 0.68887, 0.25136, 0.08084, 0.27512, 0.56779, 0.10230, 0.45405, 0.48711, 0.14451, 0.34596, 0.15060, 0.63561, 0.11091, 0.38959, 0.09431, 0.64972, 0.53251, 0.35875, 0.42077, 0.75155, 0.50238, 0.58088, 0.36518, 0.33049, 0.56875, 0.34363, 0.29513, 0.82804, 0.63303, 0.43144, 0.69913, 0.42076, 0.71324, 0.50296, 0.58631, 0.38159, 0.34589, 0.45406, 0.39499, 0.31332, 0.88180, 0.64379, 0.39540, 0.76318, 0.42076, 0.71112, 0.50326, 0.57932, 0.36353, 0.34869, 0.43206, 0.38391, 0.31056, 0.84196, 0.62768, 0.45070, 0.60596, 0.42075, 0.69194, 0.50355, 0.58524, 0.38725, 0.35349, 0.47106, 0.42448, 0.30726, 0.88468, 0.20276, 0.42369, 0.56392, 0.60074, 0.39532, 0.62791, 0.54176, 0.37535, 0.52487, 0.22664, 0.61950, 0.71533, 0.12056, 0.17103, 0.28002, 0.69569, 0.32018, 0.46087, 0.40378, 0.50084, 0.24731, 0.53803, 0.35196, 0.44478, 0.67350, 0.52579, 0.54679, 0.07969, 0.30726, 0.38944, 0.73255, 0.65200,Lesao_Benigna
 0.25034, 0.81982, 0.33483, 0.48685, 0.32709, 0.59533, 0.51692, 0.66879, 0.66376, 0.82459, 0.67772, 0.50308, 0.96468, 0.24995, 0.86189, 0.39608, 0.48685, 0.34509, 0.59557, 0.50723, 0.66835, 0.65679, 0.86626, 0.64545, 0.52806, 0.97737, 0.25761, 0.83379, 0.49893, 0.48688, 0.41373, 0.59474, 0.51617, 0.65354, 0.64152, 0.83784, 0.58758, 0.51458, 0.96765, 0.24949, 0.86806, 0.38396, 0.48690, 0.33051, 0.59391, 0.50664, 0.66734, 0.65453, 0.87309, 0.66166, 0.53519, 0.97766, 0.79158, 0.67444, 0.57112, 0.13000, 0.56640, 0.50188, 0.79151, 0.23303, 0.36709, 0.05958, 0.12969, 0.23819, 0.59748, 0.35660, 0.43102, 0.21272, 0.26394, 0.32291, 0.25030, 0.14082, 0.33071, 0.54368, 0.23177, 0.36185, 0.54708, 0.36519, 0.32713, 0.00000, 0.37215, 0.09598, 0.10072, 0.17072, 0.53144, 0.61795, 0.29007, 0.54807, 0.62519, 0.62432, 0.62862, 0.49003, 0.45629, 0.63965, 0.50018, 0.41757, 0.94196, 0.51368, 0.49300, 0.65219, 0.54807, 0.59111, 0.62477, 0.63516, 0.51061, 0.46993, 0.49647, 0.54728, 0.41511, 0.96510, 0.52868, 0.44232, 0.74693, 0.54806, 0.59115, 0.62523, 0.63182, 0.48699, 0.47228, 0.46407, 0.52475, 0.40464, 0.94417, 0.50844, 0.51058, 0.56556, 0.54805, 0.56549, 0.62546, 0.63440, 0.51616, 0.47904, 0.51211, 0.58215, 0.41289, 0.96610, 0.20842, 0.45336, 0.43840, 0.81935, 0.39306, 0.68314, 0.77574, 0.38966, 0.53350, 0.49914, 0.60955, 0.82014, 0.17868, 0.14398, 0.19907, 0.76250, 0.27997, 0.65803, 0.35392, 0.65117, 0.36532, 0.61395, 0.60814, 0.38621, 0.69813, 0.63325, 0.25326, 0.29097, 0.36079, 0.36572, 0.79533, 0.53805,Lesao_Benigna
 0.43438, 0.82318, 0.57868, 0.51570, 0.55778, 0.58399, 0.98242, 0.37970, 0.37368, 0.83547, 0.41780, 0.21438, 0.46573, 0.42933, 0.89835, 0.60928, 0.51567, 0.58953, 0.58503, 0.97703, 0.38225, 0.36992, 0.91386, 0.35421, 0.23730, 0.52331, 0.43846, 0.86604, 0.67943, 0.51567, 0.61797, 0.58491, 0.98255, 0.37115, 0.36245, 0.87662, 0.34010, 0.21650, 0.47626, 0.42627, 0.91486, 0.59628, 0.51568, 0.52224, 0.58480, 0.97485, 0.38968, 0.37973, 0.92905, 0.43192, 0.25770, 0.54508, 0.83796, 0.36259, 0.03942, 0.66748, 0.22891, 0.80697, 0.18729, 0.20562, 0.01568, 0.34105, 0.27487, 0.47504, 0.81274, 0.56494, 0.37397, 0.63008, 0.57642, 0.10225, 0.71247, 0.66153, 0.16313, 0.36071, 0.67155, 0.27138, 0.26436, 0.65166, 0.61739, 0.15156, 0.56998, 0.41723, 0.25644, 0.48670, 0.75767, 0.49222, 0.42536, 0.31687, 0.86620, 0.44532, 0.58908, 0.25099, 0.21537, 0.54016, 0.17816, 0.09644, 0.58294, 0.75324, 0.36015, 0.87028, 0.31686, 0.84842, 0.44602, 0.60641, 0.25732, 0.22270, 0.39820, 0.19653, 0.08841, 0.65117, 0.75442, 0.35932, 0.85040, 0.31687, 0.83528, 0.44595, 0.58750, 0.24803, 0.23024, 0.40901, 0.21359, 0.12167, 0.60934, 0.74190, 0.41432, 0.68640, 0.31686, 0.79933, 0.44631, 0.59674, 0.26862, 0.23927, 0.44795, 0.26953, 0.11806, 0.68634, 0.33430, 0.31463, 0.53636, 0.67415, 0.34670, 0.65280, 0.64262, 0.59534, 0.19878, 0.79108, 0.41339, 0.80399, 0.09131, 0.57938, 0.04026, 0.49942, 0.46845, 0.49783, 0.46117, 0.34545, 0.68010, 0.71015, 0.61744, 0.50859, 0.33396, 0.58245, 0.12119, 0.55177, 0.36458, 0.36646, 0.54352, 0.53046,Lesao_Benigna
 0.38769, 0.87620, 0.49828, 0.57306, 0.45329, 0.64255, 0.84842, 0.48697, 0.48467, 0.88545, 0.53460, 0.33110, 0.57646, 0.38250, 0.94020, 0.54041, 0.57305, 0.46873, 0.64275, 0.84169, 0.49038, 0.48234, 0.95042, 0.49360, 0.35451, 0.64373, 0.39235, 0.90322, 0.62322, 0.57306, 0.49906, 0.64263, 0.84873, 0.47900, 0.47355, 0.90994, 0.47793, 0.34515, 0.59377, 0.38077, 0.94828, 0.52962, 0.57306, 0.42455, 0.64251, 0.83931, 0.49441, 0.48766, 0.95791, 0.54274, 0.36927, 0.65653, 0.86794, 0.56992, 0.26109, 0.30774, 0.49927, 0.72551, 0.62221, 0.26587, 0.19097, 0.47097, 0.36847, 0.49975, 0.77645, 0.75395, 0.34139, 0.63765, 0.20648, 0.44577, 0.26328, 0.18449, 0.29650, 0.36760, 0.36637, 0.48184, 0.41693, 0.42661, 0.02595, 0.58775, 0.24736, 0.29104, 0.66605, 0.26665, 0.65049, 0.54199, 0.39720, 0.41812, 0.78646, 0.53847, 0.63225, 0.36036, 0.31924, 0.58395, 0.29661, 0.21998, 0.79772, 0.63675, 0.41260, 0.82061, 0.41811, 0.74692, 0.53904, 0.64727, 0.37373, 0.33340, 0.43982, 0.34600, 0.22404, 0.85627, 0.64022, 0.40479, 0.81910, 0.41812, 0.72752, 0.53893, 0.63064, 0.36164, 0.34288, 0.44385, 0.35992, 0.25195, 0.82190, 0.62784, 0.45498, 0.66785, 0.41811, 0.70947, 0.53924, 0.64050, 0.38227, 0.34658, 0.47849, 0.39883, 0.23768, 0.86712, 0.22490, 0.32612, 0.73804, 0.54992, 0.44221, 0.85499, 0.51686, 0.64428, 0.34226, 0.82357, 0.37530, 0.86645, 0.04950, 0.39993, 0.16432, 0.56828, 0.53732, 0.33554, 0.60690, 0.56250, 0.49782, 0.79743, 0.47815, 0.69504, 0.50862, 0.62777, 0.57984, 0.42997, 0.37481, 0.42028, 0.65387, 0.60429,Lesao_Benigna
